objno_deep2,z_pred
14027189,0.6451452325188206
13026154,0.7661070484258249
13004292,0.33077723564264994
12101094,1.153251017646561
11007848,0.3250245287311454
11047679,0.5224949243571652
13035903,1.1941645708911781
13010896,0.7852043357773089
14006821,0.6689739438087032
11046473,0.6890867762186418
13064139,0.4029752412610469
13024769,0.7460096080001846
11046267,0.8868636833544886
12100759,0.9854454367783586
13042361,0.916994360013721
12009037,0.5640678071619015
12012215,0.3822323590123812
14100096,0.7661070484258249
11031303,0.9021881862266193
13044266,0.6991283374409872
11044182,0.5425157249731514
12011668,0.8092095517298578
13101995,0.5880157557507384
14028429,0.3899110014856789
13049825,0.28715914218873057
13040741,0.3805667711435461
11038273,0.8036322812251903
12020063,0.5054496839596103
11021746,0.7105625534194122
12017388,0.8336506488124966
11026382,0.31184932593608794
12008911,1.108270216872323
13063856,0.49319179745632985
13026542,0.7958777472462365
11051499,0.8843842722894032
12011767,1.1354714336179466
13010099,0.5446770939339026
12003765,0.7332194683360547
13041676,0.21992249229848918
11032358,0.5003954644871895
13010254,1.1905417845544897
12025231,0.17972427863025847
13020230,0.7506264120598272
14016225,0.6519797584923972
12007511,0.8619496346852457
12013238,0.5843305571832178
12015531,0.6190861370392826
12012064,0.44493654289509704
14017982,0.27755350087717523
14023644,1.130247210895746
11039706,0.6371386032192091
13026112,0.36701133334022573
13033731,1.1636797443361395
12016719,0.6379200895205696
14023468,0.4980463224670383
12005125,0.7942810302947811
12019377,0.4560526787107696
12016150,0.7273232827120495
12028046,0.39339344757919237
12012559,1.1496969834425683
14012963,0.8714749666064299
11051533,0.7327273361970024
12009269,1.186950232743571
13051539,0.38403420584982295
12029027,0.5307382312733174
11039432,0.8352405530613817
12027695,0.47069953495373895
12004487,0.43902806986809034
14039135,1.1708174816233528
13027790,0.7589677994773416
13017370,0.43226118393621776
13011979,1.2023542358862405
13004693,0.30757889911758224
13025009,1.1785237731474267
13033864,0.7736790036540281
13034747,0.9138655121968928
13040814,0.3591419879001648
13033966,1.198109608858706
12003869,0.995115381517839
13033885,0.5811589008377124
13009982,1.1824137883253407
12019800,0.8211875719338688
11020734,0.384376944390011
11021075,0.7477343087277832
11046514,0.7661070484258249
14012204,0.6562525204127948
13057879,0.7661070484258249
14034224,0.7661070484258249
13028039,0.9021752882829887
12003664,0.7887026624889835
14016307,0.5921330549437362
13049771,0.9054039009455948
11051167,1.2340720278561073
12029472,0.6341173483904332
11013886,0.42353959668159624
13036008,0.6603246191364176
13018682,0.7977443837591734
13005066,0.5242751947954577
12020127,1.2752883490318332
11020588,0.747069136208139
13041286,0.8372743689273449
13100543,1.0026247347115038
11045209,0.8000400179013264
14033631,0.5556451205006209
12027702,0.49881608130338806
14022469,1.076388197731517
13010199,0.7288426125044661
13016870,1.1800074550890238
13017686,0.5332884900276259
13003318,1.215599402389511
11014349,0.7664831080745442
11026450,0.32580245463799723
13049736,0.692911050989925
11021002,0.6515683099018718
12024928,0.489355257471165
13027875,0.5115219922004499
14034709,0.8153571074571453
11034271,0.8447059456276397
13058765,0.5624086291548984
12018990,0.7970097127299864
13058693,0.5183588461380747
12015966,1.2439922460437758
13033835,0.9464898034813458
14028474,0.39841344642099547
12019745,0.7546849709063664
11015228,0.44984901656999876
14022899,0.4198339731683321
12015949,1.1623640593378146
11027975,0.7759345148063733
14006713,0.5950020903204478
13033172,0.5890359099817256
13051879,1.1185779875466961
13064904,0.3528939458877305
13032467,0.8028495161603842
11041347,0.21703303983208092
12016731,0.4826237404012912
13031815,0.7661070484258249
13048997,0.5659624944987511
11045934,0.7661070484258249
12017194,0.5805376179717698
11039139,0.7153560707168144
13035927,0.7511903632932918
11051236,0.4960879813204026
12020628,0.5017509701742834
12004687,0.8681524941929172
12013234,0.3539705942752835
12015626,1.024053564350146
13024029,0.2576431494954441
14018476,0.6657876145852638
11012940,0.8300331681614478
13020619,0.41486022146400725
11039150,0.6770016373346187
12008513,1.0230116016879902
11038561,0.7682185525895544
14007987,0.5435364054704367
13026538,0.6025567138808015
11051984,0.9224180927807295
12020184,0.7187394559863192
11052755,0.2479847538405016
12024828,0.7661070484258249
11032739,0.249114848966707
14002228,0.9896890021617389
13031821,0.7661070484258249
11045532,0.7437732604668721
11007749,0.878897109065212
11033882,0.39905605293907476
13019247,0.9591229384480484
12024851,0.47916312928798394
11020606,0.8928438487437916
11052341,0.3478751610783415
13013039,0.9829444087139672
13059316,0.29611851482023166
14100807,0.7472654529831189
12028696,0.3692421815331628
13035862,0.7231359945784201
12020179,1.0913139129256801
12011891,0.56970714502843
11026403,0.3901917514969781
11015296,0.5549675330012513
11033012,0.5821696819791139
11008311,0.7158983216995183
13017517,0.7661070484258249
11039902,0.6486103674875577
12028731,0.6390019249338661
13017296,0.5408073834184848
12028331,1.0681037219985454
13032515,0.39355243420657177
12007455,0.6771752718088966
13056258,0.4634390433843403
12024932,0.2160343608605824
11033623,0.7661070484258249
11050989,0.697505355892239
12007472,1.041625471196399
13012163,0.8435034078097472
12015255,0.6769366586253402
13010625,0.5249577558979434
12015814,0.5880620384216296
14100342,0.8077945953533966
13003388,0.8350659337527887
13048969,0.8711748919714736
11046928,0.4500814429369037
12100036,1.2828680909143235
12023700,0.8588673613790061
12008851,0.9131688366722035
13016662,0.7661070484258249
13042073,0.5407702367771442
13003405,1.2606095678155953
14013108,0.43383274607741734
14027644,0.8848378267607099
11041293,1.1201454562962045
14023724,0.49471443305086293
13044269,0.9018544666115765
13024524,0.7349522651757745
